,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,school,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
170,171,0.05767599660729432,0.0364715860899067,0.5207803223070399,0.01272264631043257,0.34011874469889736,PILAR,INST. ALMAFUERTE/N.S.DE FATIMA,46.85714285714286,53.14285714285714,21.22093023255814,20.05813953488372,23.255813953488367,12.790697674418604,11.33720930232558,6.395348837209302,4.941860465116279,21.195652173913047,20.65217391304348,22.82608695652174,12.5,10.869565217391305,6.521739130434782,5.434782608695652,21.25,19.375,23.75,13.125,11.875,6.25,4.375
171,172,0.08844065166795965,0.03801396431342126,0.4887509697439876,0.021722265321955002,0.3382467028704422,PILAR,INST. ALMAFUERTE/N.S.DE FATIMA,53.14285714285714,46.85714285714286,24.198250728862966,25.07288629737609,14.868804664723035,17.20116618075802,10.495626822157435,5.247813411078718,2.915451895043732,20.625,23.125,18.75,16.875,11.25,6.25,3.125,27.322404371584703,26.775956284153015,11.475409836065571,17.486338797814213,9.836065573770492,4.371584699453551,2.7322404371584703
172,173,0.09747023809523808,0.02827380952380952,0.4069940476190476,0.024553571428571425,0.41592261904761907,PILAR,INST. ALMAFUERTE/N.S.DE FATIMA,47.714285714285715,52.28571428571429,23.919308357348704,18.443804034582133,18.443804034582133,13.544668587896252,12.96829971181556,7.780979827089339,4.899135446685879,24.590163934426233,19.672131147540984,16.939890710382517,13.661202185792352,12.021857923497267,8.743169398907106,4.371584699453551,23.170731707317074,17.073170731707318,20.1219512195122,13.414634146341465,14.02439024390244,6.707317073170732,5.487804878048781
173,174,0.09182813816343724,0.04380791912384162,0.47598989048020224,0.026116259477674812,0.34372367312552654,PILAR,INST. ALMAFUERTE/N.S.DE FATIMA,54.57142857142857,45.42857142857143,20.869565217391305,22.89855072463768,17.971014492753625,15.36231884057971,10.434782608695652,8.405797101449275,4.057971014492753,19.230769230769234,22.43589743589744,17.307692307692307,16.666666666666664,8.974358974358974,10.256410256410255,5.128205128205128,22.222222222222218,23.280423280423285,18.51851851851852,14.285714285714285,11.640211640211643,6.878306878306877,3.1746031746031744
174,175,0.06628003314001657,0.016570008285004142,0.5236122618061309,0.026512013256006627,0.34548467274233635,PILAR,INST. ALMAFUERTE/N.S.DE FATIMA,47.42857142857143,52.57142857142857,22.94117647058824,21.47058823529412,25.882352941176478,13.235294117647062,8.529411764705884,5.882352941176469,2.0588235294117645,24.30939226519337,21.546961325966848,28.176795580110497,9.944751381215472,8.839779005524859,5.524861878453039,1.6574585635359116,21.383647798742142,21.383647798742142,23.270440251572328,16.9811320754717,8.176100628930818,6.289308176100628,2.515723270440252
175,176,0.046875,0.0625,0.5251736111111112,0.024305555555555556,0.3272569444444444,PILAR,ESCUELA EP N°35,51.14285714285714,48.85714285714285,20.869565217391305,24.347826086956523,20.0,13.043478260869565,12.173913043478262,6.086956521739131,3.4782608695652173,19.642857142857142,25.0,16.071428571428573,17.857142857142858,10.714285714285714,5.952380952380952,4.761904761904762,22.033898305084747,23.728813559322035,23.728813559322035,8.47457627118644,13.559322033898303,6.214689265536723,2.2598870056497176
176,177,0.09223300970873785,0.0372168284789644,0.494336569579288,0.004045307443365696,0.3495145631067961,PILAR,ESCUELA EP N°35,49.714285714285715,50.28571428571429,23.615160349854232,23.615160349854232,14.57725947521866,13.994169096209912,13.119533527696793,6.41399416909621,4.664723032069972,21.714285714285715,20.0,16.57142857142857,13.142857142857142,15.428571428571427,9.142857142857142,4.0,25.595238095238088,27.380952380952387,12.5,14.88095238095238,10.714285714285714,3.571428571428571,5.357142857142857
177,178,0.09291338582677164,0.023622047244094488,0.537007874015748,0.012598425196850394,0.31338582677165355,PILAR,ESCUELA EP N°35,52.57142857142857,47.42857142857143,24.64183381088825,22.34957020057307,23.20916905444126,12.607449856733524,8.022922636103152,6.59025787965616,2.5787965616045847,23.03030303030303,21.818181818181817,21.21212121212121,13.93939393939394,9.090909090909092,8.484848484848486,2.4242424242424243,26.08695652173913,22.82608695652174,25.0,11.41304347826087,7.065217391304348,4.891304347826087,2.717391304347826
178,179,0.045491470349309504,0.034930950446791224,0.5101543460601137,0.027619821283509344,0.3606823720552396,PILAR,ESCUELA EP N°35,49.42857142857143,50.57142857142857,27.82608695652174,16.52173913043478,20.28985507246377,15.072463768115945,10.434782608695652,6.376811594202898,3.4782608695652173,29.142857142857146,16.57142857142857,17.714285714285708,14.857142857142858,11.428571428571427,6.285714285714287,4.0,26.470588235294123,16.470588235294116,22.94117647058824,15.294117647058822,9.411764705882351,6.4705882352941195,2.9411764705882346
179,180,0.05471847739888977,0.030927835051546393,0.48057097541633625,0.0190325138778747,0.38382236320380647,PILAR,ESCUELA EP N°35,47.14285714285714,52.85714285714286,23.976608187134506,21.637426900584803,18.128654970760234,17.543859649122805,9.064327485380117,5.263157894736842,4.385964912280701,25.82417582417583,21.428571428571427,17.032967032967033,18.68131868131868,6.593406593406594,6.043956043956044,4.395604395604397,21.875,21.875,19.375,16.25,11.875,4.375,4.375
180,181,0.034375,0.032812499999999994,0.490625,0.028124999999999997,0.39140625,PILAR,ESCUELA EP N°35,52.85714285714286,47.14285714285714,25.072046109510087,23.34293948126801,21.902017291066283,12.391930835734868,8.069164265129682,5.187319884726224,4.034582132564841,24.539877300613494,21.47239263803681,23.926380368098158,12.269938650306747,9.202453987730062,3.6809815950920246,4.9079754601227,25.54347826086957,25.0,20.108695652173914,12.5,7.065217391304348,6.521739130434782,3.260869565217391
181,182,0.05714285714285714,0.024812030075187973,0.5195488721804511,0.01804511278195489,0.35789473684210527,PILAR,ESCUELA EP N°35,52.0,48.0,22.89855072463768,19.710144927536234,20.57971014492753,16.81159420289855,10.72463768115942,7.5362318840579725,1.7391304347826086,22.560975609756103,15.853658536585364,20.1219512195122,21.951219512195124,7.926829268292682,9.75609756097561,1.829268292682927,23.204419889502763,23.204419889502763,20.994475138121548,12.154696132596685,13.259668508287294,5.524861878453039,1.6574585635359116
182,183,0.04500381388253242,0.02593440122044241,0.513348588863463,0.016018306636155607,0.376048817696415,PILAR,ESCUELA EP N°35,48.0,52.0,21.551724137931032,22.1264367816092,21.83908045977012,15.804597701149426,10.344827586206897,6.321839080459771,2.0114942528735638,15.93406593406593,23.07692307692308,21.428571428571427,20.87912087912088,10.43956043956044,6.043956043956044,2.1978021978021984,27.710843373493976,21.084337349397593,22.289156626506024,10.240963855421684,10.240963855421684,6.626506024096386,1.8072289156626504
183,184,0.05863453815261045,0.03453815261044177,0.4835341365461847,0.016867469879518076,0.39598393574297186,PILAR,ESCUELA EP N°35,46.85714285714286,53.14285714285714,19.883040935672515,23.976608187134506,18.421052631578945,19.298245614035086,8.187134502923977,6.432748538011697,3.8011695906432745,20.108695652173914,21.73913043478261,16.304347826086953,23.369565217391305,7.608695652173914,6.521739130434782,4.3478260869565215,19.62025316455696,26.58227848101265,20.88607594936709,14.556962025316455,8.860759493670884,6.329113924050633,3.1645569620253164
184,185,0.02515177797051171,0.013876843018213356,0.556808326105811,0.007805724197745012,0.36513443191673894,PILAR,ESCUELA EP N°35,53.42857142857142,46.57142857142857,21.965317919075147,23.69942196531792,18.786127167630056,17.052023121387286,8.38150289017341,4.624277456647398,5.491329479768787,19.753086419753085,27.160493827160487,15.432098765432098,16.666666666666664,9.876543209876543,3.7037037037037033,7.4074074074074066,23.91304347826087,20.65217391304348,21.73913043478261,17.391304347826086,7.065217391304348,5.434782608695652,3.804347826086957
185,186,0.0770440251572327,0.051886792452830184,0.47877358490566035,0.02437106918238994,0.33805031446540884,PILAR,ESCUELA EP N°4,48.28571428571429,51.714285714285715,24.42528735632184,22.701149425287355,18.103448275862068,13.218390804597702,12.35632183908046,6.0344827586206895,3.160919540229885,27.222222222222218,23.33333333333333,16.11111111111111,15.555555555555555,8.888888888888891,6.111111111111112,2.7777777777777777,21.428571428571427,22.02380952380952,20.238095238095237,10.714285714285714,16.071428571428573,5.952380952380952,3.571428571428571
186,187,0.042620363062352014,0.022099447513812157,0.5477505919494869,0.035516969218626675,0.3307024467245462,PILAR,ESCUELA EP N°4,48.0,52.0,26.3768115942029,19.420289855072465,20.28985507246377,14.782608695652176,10.144927536231883,4.63768115942029,4.3478260869565215,26.66666666666667,19.44444444444445,21.66666666666667,12.222222222222221,8.888888888888891,6.111111111111112,5.0,26.060606060606066,19.393939393939394,18.787878787878785,17.575757575757574,11.515151515151516,3.0303030303030303,3.636363636363636
187,188,0.08208955223880597,0.01791044776119403,0.45671641791044776,0.014179104477611941,0.408955223880597,PILAR,ESCUELA EP N°4,54.0,46.0,24.709302325581394,19.186046511627904,19.186046511627904,16.569767441860467,10.465116279069766,6.9767441860465125,2.9069767441860463,26.751592356687894,17.834394904458602,17.834394904458602,15.92356687898089,10.191082802547774,8.280254777070063,3.1847133757961785,22.994652406417114,20.32085561497326,20.32085561497326,17.11229946524064,10.695187165775401,5.882352941176469,2.6737967914438503
188,189,0.06225059856344773,0.009577015163607342,0.581803671189146,0.023942537909018357,0.2960893854748603,PILAR,ESCUELA EP N°4,52.85714285714286,47.14285714285714,23.495702005730664,23.495702005730664,17.478510028653297,12.320916905444125,11.461318051575933,8.595988538681947,3.151862464183381,28.04878048780488,20.73170731707317,18.29268292682927,11.585365853658535,9.146341463414632,9.146341463414632,3.0487804878048776,19.45945945945946,25.94594594594595,16.756756756756758,12.972972972972975,13.513513513513516,8.108108108108109,3.2432432432432434
189,190,0.05251141552511415,0.02511415525114155,0.6506849315068494,0.02054794520547945,0.23211567732115676,PILAR,ESCUELA EP N°4,53.42857142857142,46.57142857142857,28.448275862068968,22.988505747126432,16.666666666666664,15.517241379310345,9.195402298850574,4.597701149425287,2.586206896551724,25.925925925925927,24.074074074074073,15.432098765432098,14.814814814814813,9.876543209876543,5.5555555555555545,4.320987654320987,30.64516129032258,22.04301075268817,17.741935483870968,16.129032258064516,8.60215053763441,3.7634408602150535,1.0752688172043012
190,191,0.06873614190687362,0.03399852180339985,0.549889135254989,0.015521064301552107,0.31929046563192903,PILAR,ESCUELA EP N°4,48.85714285714285,51.14285714285714,22.02898550724637,21.44927536231884,20.57971014492753,15.65217391304348,10.72463768115942,5.217391304347826,4.3478260869565215,24.293785310734464,19.209039548022602,23.16384180790961,15.254237288135593,9.039548022598868,4.519774011299434,4.519774011299434,19.642857142857142,23.809523809523807,17.857142857142858,16.071428571428573,12.5,5.952380952380952,4.166666666666666
